Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID,Supervisor Districts,Fire Prevention Districts,Current Police Districts,Neighborhoods - Analysis Boundaries,Zip Codes,Neighborhoods (old),Police Districts,Civic Center Harm Reduction Project Boundary,HSOC Zones,Central Market/Tenderloin Boundary Polygon - Updated
200180368,54,20007388,Medical Incident,1/18/2020,1/17/2020,1/18/2020 3:02,1/18/2020 3:04,1/18/2020 3:04,1/18/2020 3:04,1/18/2020 3:18,1/18/2020 3:36,1/18/2020 3:42,Code 2 Transport,1/18/2020 4:26,200 Block of CAPISTRANO AVE,San Francisco,94112,B09,15,8265,2,2,2,TRUE,Non Life-threatening,1,MEDIC,1,9,11,Outer Mission,"(37.727408366122106, -122.43823734305852)",200180368-54,6,9,4,28,28861,25,7,,,
200383195,E03,20016501,Structure Fire,2/7/2020,2/7/2020,2/7/2020 18:28,2/7/2020 18:29,2/7/2020 18:29,2/7/2020 18:29,,,,Fire,2/7/2020 18:33,800 Block of MCALLISTER ST,San Francisco,94102,B02,5,3316,3,3,3,TRUE,Alarm,1,ENGINE,8,2,5,Western Addition,"(37.77952003229903, -122.42519582338628)",200383195-E03,11,7,6,39,28852,41,9,,,
193190953,RS1,19137745,Medical Incident,11/15/2019,11/15/2019,11/15/2019 8:51,11/15/2019 8:51,11/15/2019 8:52,,,,,Code 2 Transport,11/15/2019 8:53,1100 Block of HOWARD ST,San Francisco,94103,B03,1,2314,A,3,3,FALSE,Potentially Life-Threatening,1,RESCUE SQUAD,3,2,6,South of Market,"(37.77736170265554, -122.41026305135381)",193190953-RS1,9,8,2,34,28853,34,2,1,1,1
192852544,T03,19122852,Structure Fire,10/12/2019,10/12/2019,10/12/2019 16:05,10/12/2019 16:05,10/12/2019 16:05,10/12/2019 16:06,,,,Fire,10/12/2019 16:08,VAN NESS AV/GROVE ST,San Francisco,94102,B02,36,3165,3,3,3,FALSE,Alarm,1,TRUCK,2,2,5,Hayes Valley,"(37.778251016462264, -122.41988323163886)",192852544-T03,11,7,6,9,28852,10,9,1,1,
193422153,64,19147975,Medical Incident,12/8/2019,12/8/2019,12/8/2019 14:42,12/8/2019 14:43,12/8/2019 14:43,12/8/2019 14:43,12/8/2019 14:51,12/8/2019 15:06,12/8/2019 15:44,Code 2 Transport,12/8/2019 16:47,1800 Block of GRANT AVE,San Francisco,94133,B01,28,1264,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,1,3,North Beach,"(37.80415510068642, -122.40822031244734)",193422153-64,10,3,1,23,308,23,1,,,
192763496,E01,19118671,Medical Incident,10/3/2019,10/3/2019,10/3/2019 18:34,10/3/2019 18:35,10/3/2019 18:36,10/3/2019 18:37,10/3/2019 18:40,,,Code 2 Transport,10/3/2019 18:44,600 Block of MINNA ST,San Francisco,94103,B02,1,2315,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,"(37.778241090674626, -122.41118480992213)",192763496-E01,9,8,2,34,28853,34,2,1,1,1
192832370,B05,19121870,Structure Fire,10/10/2019,10/10/2019,10/10/2019 14:00,10/10/2019 14:01,10/10/2019 14:01,10/10/2019 14:03,10/10/2019 14:06,,,Fire,10/10/2019 14:09,3700 Block of GEARY BLVD,San Francisco,94118,B07,31,7113,3,3,3,FALSE,Alarm,1,CHIEF,8,7,1,Inner Richmond,"(37.78111459732286, -122.45942809760061)",192832370-B05,2,11,9,11,54,11,6,,,
193250664,E35,19140349,Alarms,11/21/2019,11/20/2019,11/21/2019 7:48,11/21/2019 7:49,11/21/2019 7:49,11/21/2019 7:51,11/21/2019 7:53,,,Fire,11/21/2019 8:01,100 Block of STEUART ST,San Francisco,94105,B03,35,2111,3,3,3,TRUE,Alarm,1,ENGINE,1,3,6,Financial District/South Beach,"(37.79265683767564, -122.39236449326978)",193250664-E35,9,12,2,8,28855,6,2,,4,
193280460,95,19141630,Medical Incident,11/24/2019,11/23/2019,11/24/2019 4:48,11/24/2019 4:50,11/24/2019 4:50,11/24/2019 4:50,11/24/2019 5:00,,,Patient Declined Transport,11/24/2019 5:08,24TH ST/CASTRO ST,San Francisco,94114,B06,11,5522,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,6,8,Noe Valley,"(37.751303733251156, -122.43408951598427)",193280460-95,5,2,7,22,28862,22,4,,,
193470115,E25,19150123,Medical Incident,12/13/2019,12/12/2019,12/13/2019 0:54,12/13/2019 0:55,12/13/2019 0:57,12/13/2019 0:59,12/13/2019 1:00,,,Code 2 Transport,12/13/2019 1:04,2800 Block of 3RD ST,San Francisco,94107,B10,25,2611,2,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,1,10,10,Potrero Hill,"(37.7534830257744, -122.3876795802347)",193470115-E25,8,10,3,26,28856,29,3,,,
193001353,81,19129574,Medical Incident,10/27/2019,10/27/2019,10/27/2019 9:53,10/27/2019 9:53,10/27/2019 9:53,10/27/2019 9:53,10/27/2019 10:00,10/27/2019 10:15,10/27/2019 10:15,Code 2 Transport,10/27/2019 11:22,400 Block of ELLIS ST,San Francisco,94102,B03,3,1461,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78480738867744, -122.41361543826261)",193001353-81,9,7,10,36,28852,36,10,,,1
192931622,KM11,19126172,Medical Incident,10/20/2019,10/20/2019,10/20/2019 12:13,10/20/2019 12:13,10/20/2019 12:14,10/20/2019 12:20,10/20/2019 12:20,10/20/2019 12:35,10/20/2019 12:45,Code 3 Transport,10/20/2019 13:23,1700 Block of MISSION ST,San Francisco,94103,B02,36,5124,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,2,9,Mission,"(37.769574997500705, -122.42022456088796)",192931622-KM11,7,8,7,20,28853,19,4,1,3,
192931947,KM11,19126209,Medical Incident,10/20/2019,10/20/2019,10/20/2019 13:44,10/20/2019 13:44,10/20/2019 13:44,10/20/2019 13:44,10/20/2019 13:54,10/20/2019 14:13,10/20/2019 14:50,Code 2 Transport,10/20/2019 15:17,MISSION ST/ITALY AV,San Francisco,94112,B09,43,6123,C,2,2,FALSE,Non Life-threatening,1,PRIVATE,1,9,11,Outer Mission,"(37.718467226888436, -122.43950037508417)",192931947-KM11,6,9,4,28,28861,25,7,,,
193250886,B03,19140370,Alarms,11/21/2019,11/21/2019,11/21/2019 8:44,11/21/2019 8:46,11/21/2019 8:46,11/21/2019 8:49,,,,Fire,11/21/2019 8:53,200 Block of MARKET ST,San Francisco,94105,B03,35,2125,3,3,3,FALSE,Alarm,1,CHIEF,3,3,6,Financial District/South Beach,"(37.79267911710725, -122.39685349996866)",193250886-B03,9,12,2,8,28855,6,2,,,
193183592,T02,19137562,Structure Fire,11/14/2019,11/14/2019,11/14/2019 19:52,11/14/2019 19:53,11/14/2019 19:53,11/14/2019 19:54,11/14/2019 19:58,,,Fire,11/14/2019 20:06,1300 Block of LOMBARD ST,San Francisco,94109,B04,28,3145,3,3,3,FALSE,Alarm,1,TRUCK,6,1,2,Russian Hill,"(37.801505364026426, -122.42373855770572)",193183592-T02,1,5,6,32,28858,32,9,,,
200371822,KM11,20015951,Medical Incident,2/6/2020,2/6/2020,2/6/2020 12:47,2/6/2020 12:50,2/6/2020 12:50,2/6/2020 12:51,2/6/2020 12:57,2/6/2020 13:16,2/6/2020 13:40,Code 2 Transport,2/6/2020 14:00,200 Block of POTRERO AVE,San Francisco,94103,B02,29,2351,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,1,2,10,Mission,"(37.766437682861195, -122.4075407325485)",200371822-KM11,8,8,7,20,28853,19,4,,3,
193362302,94,19145039,Medical Incident,12/2/2019,12/2/2019,12/2/2019 14:51,12/2/2019 14:53,12/2/2019 14:54,12/2/2019 14:55,,,,Cancelled,12/2/2019 14:57,600 Block of MARKET ST,San Francisco,94105,B03,1,2144,2,2,2,TRUE,Non Life-threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.78892245631014, -122.40163270094851)",193362302-94,9,12,2,8,28855,6,2,,,
193473331,85,19150447,Medical Incident,12/13/2019,12/13/2019,12/13/2019 18:54,12/13/2019 18:57,12/13/2019 18:57,12/13/2019 18:57,12/13/2019 19:07,12/13/2019 19:19,12/13/2019 19:26,Code 3 Transport,12/13/2019 20:11,1300 Block of PINE ST,San Francisco,94109,B04,41,1562,2,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,4,3,Nob Hill,"(37.78988335136743, -122.41801242278349)",193473331-85,10,13,1,21,28858,21,1,,,
193232976,64,19139688,Traffic Collision,11/19/2019,11/19/2019,11/19/2019 16:58,11/19/2019 16:58,11/19/2019 16:58,,,,,Code 2 Transport,11/19/2019 16:59,CARROLL AV/GIANTS DR,San Francisco,94124,B10,17,6615,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,4,10,10,Bayview Hunters Point,"(37.720191676550634, -122.3850109028414)",193232976-64,8,10,3,1,58,1,3,,,
193443408,E10,19148987,Alarms,12/10/2019,12/10/2019,12/10/2019 18:52,12/10/2019 18:53,12/10/2019 18:54,12/10/2019 18:55,12/10/2019 18:57,,,Fire,12/10/2019 19:51,1400 Block of BRODERICK ST,San Francisco,94115,B05,10,4235,3,3,3,TRUE,Alarm,1,ENGINE,1,5,2,Japantown,"(37.78386547963962, -122.4413702268871)",193443408-E10,1,15,9,15,29490,13,6,,,
193201413,B01,19138261,Alarms,11/16/2019,11/16/2019,11/16/2019 10:32,11/16/2019 10:33,11/16/2019 10:34,11/16/2019 10:36,,,,Fire,11/16/2019 10:39,100 Block of SUTTER ST,San Francisco,94104,B01,13,1242,3,3,3,FALSE,Alarm,1,CHIEF,2,1,3,Financial District/South Beach,"(37.78991992598359, -122.40269010298651)",193201413-B01,10,4,1,8,28854,6,1,,,
192850240,E38,19122618,Medical Incident,10/12/2019,10/11/2019,10/12/2019 1:45,10/12/2019 1:46,10/12/2019 1:46,10/12/2019 1:47,10/12/2019 1:48,,,Code 2 Transport,10/12/2019 1:57,2100 Block of SACRAMENTO ST,San Francisco,94109,B04,38,3326,3,3,3,FALSE,Potentially Life-Threatening,1,ENGINE,1,4,2,Pacific Heights,"(37.79050895905079, -122.42825915014456)",192850240-E38,1,13,6,30,28858,27,9,,,
192950730,AM104,19126989,Medical Incident,10/22/2019,10/22/2019,10/22/2019 8:06,10/22/2019 8:07,10/22/2019 8:09,10/22/2019 8:09,10/22/2019 8:16,10/22/2019 8:24,10/22/2019 9:20,Code 2 Transport,10/22/2019 9:45,1400 Block of UNDERWOOD AVE,San Francisco,94124,B10,17,6547,3,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,3,10,10,Bayview Hunters Point,"(37.72815274490084, -122.38908582964778)",192950730-AM104,8,10,3,1,58,1,3,,,
193631846,T08,19157124,Alarms,12/29/2019,12/29/2019,12/29/2019 14:58,12/29/2019 15:00,12/29/2019 15:00,12/29/2019 15:02,,,,Fire,12/29/2019 15:04,400 Block of THE EMBARCADERO,San Francisco,94111,B03,35,926,3,3,3,FALSE,Alarm,1,TRUCK,3,1,3,Financial District/South Beach,"(37.79786453814357, -122.39670127433216)",193631846-T08,10,3,1,8,28860,6,1,,,
193381552,E13,19145840,Medical Incident,12/4/2019,12/4/2019,12/4/2019 10:49,12/4/2019 10:50,12/4/2019 10:53,12/4/2019 10:53,12/4/2019 10:57,,,Patient Declined Transport,12/4/2019 11:04,SUTTER ST/SANSOME ST,San Francisco,94104,B01,13,1164,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.79024740291188, -122.40055526361716)",193381552-E13,10,4,1,8,28854,6,1,,,
200144082,T17,20006022,Structure Fire,1/14/2020,1/14/2020,1/14/2020 22:12,1/14/2020 22:13,1/14/2020 22:13,1/14/2020 22:14,1/14/2020 22:20,,,Fire,1/14/2020 22:29,600 Block of SILLIMAN ST,San Francisco,94134,B09,42,6355,3,3,3,FALSE,Fire,1,TRUCK,8,9,9,Portola,"(37.72961112118653, -122.41152891826589)",200144082-T17,7,9,3,25,309,28,3,,,
193601472,83,19155837,Medical Incident,12/26/2019,12/26/2019,12/26/2019 12:39,12/26/2019 12:39,12/26/2019 12:40,12/26/2019 12:41,12/26/2019 12:45,12/26/2019 13:11,12/26/2019 13:33,Code 2 Transport,12/26/2019 14:03,200 Block of GRANT AVE,San Francisco,94108,B01,13,1316,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,1,3,Financial District/South Beach,"(37.789246873940066, -122.40525336239179)",193601472-83,10,5,1,8,28857,6,1,,,
200063750,E38,20002622,Structure Fire,1/6/2020,1/6/2020,1/6/2020 21:00,1/6/2020 21:01,1/6/2020 21:01,1/6/2020 21:02,1/6/2020 21:04,,,Fire,1/6/2020 21:20,2600 Block of SACRAMENTO ST,San Francisco,94115,B04,38,3652,3,3,3,TRUE,Alarm,1,ENGINE,1,4,2,Pacific Heights,"(37.789579691644434, -122.43650679441454)",200063750-E38,1,13,9,30,29490,27,6,,,
200322990,E01,20013833,Medical Incident,2/1/2020,2/1/2020,2/1/2020 18:19,2/1/2020 18:19,2/1/2020 18:19,2/1/2020 18:21,2/1/2020 18:25,,,No Merit,2/1/2020 18:29,STOCKTON ST/POST ST,San Francisco,94108,B01,2,1323,A,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.78849947980679, -122.4067711452167)",200322990-E01,10,5,1,8,28857,6,1,,,
193472697,B03,19150382,Alarms,12/13/2019,12/13/2019,12/13/2019 16:35,12/13/2019 16:36,12/13/2019 16:37,12/13/2019 16:39,12/13/2019 16:44,,,Fire,12/13/2019 16:49,700 Block of BRYANT ST,San Francisco,94107,B03,8,2255,3,3,3,FALSE,Alarm,1,CHIEF,3,3,6,South of Market,"(37.77665631652052, -122.40164542969903)",193472697-B03,9,14,2,34,28856,34,2,,,
200333493,94,20014406,Traffic Collision,2/2/2020,2/2/2020,2/2/2020 22:24,2/2/2020 22:24,2/2/2020 22:24,2/2/2020 22:24,2/2/2020 22:30,2/2/2020 22:40,2/2/2020 22:57,Code 2 Transport,2/2/2020 23:25,4300 Block of GEARY BL,San Francisco,94118,B07,31,7135,A,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,2,7,1,Inner Richmond,"(37.78107187861642, -122.4658941391237)",200333493-94,2,11,9,11,54,11,6,,,
193652705,AM108,19158074,Medical Incident,12/31/2019,12/31/2019,12/31/2019 17:47,12/31/2019 17:47,12/31/2019 17:47,12/31/2019 17:48,12/31/2019 17:51,12/31/2019 18:21,12/31/2019 18:31,Code 2 Transport,12/31/2019 19:13,1500 Block of 7TH AVE,San Francisco,94122,B08,22,7331,3,E,3,FALSE,Potentially Life-Threatening,1,PRIVATE,1,8,7,Inner Sunset,"(37.75946872471556, -122.46391578590715)",193652705-AM108,4,1,8,14,56,12,5,,,
193233272,E18,19139722,Structure Fire,11/19/2019,11/19/2019,11/19/2019 18:08,11/19/2019 18:09,11/19/2019 18:09,11/19/2019 18:10,11/19/2019 18:11,,,Fire,11/19/2019 20:48,NORIEGA ST/35TH AV,San Francisco,94122,B08,18,7543,3,3,3,TRUE,Fire,1,ENGINE,1,8,4,Sunset/Parkside,"(37.753484778105545, -122.49361853975414)",193233272-E18,3,1,5,35,56,35,8,,,
193522388,RS2,19152493,Structure Fire,12/18/2019,12/18/2019,12/18/2019 14:25,12/18/2019 14:25,12/18/2019 14:26,12/18/2019 14:26,,,,Fire,12/18/2019 14:36,4000 Block of GEARY BLVD,San Francisco,94118,B07,31,7124,3,3,3,FALSE,Alarm,1,RESCUE SQUAD,10,7,1,Inner Richmond,"(37.780969100277716, -122.46266994471249)",193522388-RS2,2,11,9,11,54,11,6,,,
192802529,E39,19120465,Citizen Assist / Service Call,10/7/2019,10/7/2019,10/7/2019 14:26,10/7/2019 14:26,10/7/2019 14:26,10/7/2019 14:28,10/7/2019 14:29,,,Fire,10/7/2019 14:45,100 Block of MIRALOMA DR,San Francisco,94127,B09,39,8527,A,3,3,TRUE,Alarm,1,ENGINE,1,9,7,West of Twin Peaks,"(37.73658210768678, -122.46122930186323)",192802529-E39,4,9,4,41,59,40,7,,,
200382793,58,20016471,Medical Incident,2/7/2020,2/7/2020,2/7/2020 16:49,2/7/2020 16:49,2/7/2020 17:09,2/7/2020 17:09,,,,No Merit,2/7/2020 17:13,1100 Block of PLYMOUTH AVE,San Francisco,94112,B09,15,8473,A,2,2,TRUE,Non Life-threatening,1,MEDIC,4,9,7,Oceanview/Merced/Ingleside,"(37.722866439678796, -122.45607682175549)",200382793-58,4,9,5,24,28861,24,8,,,
192943313,E08,19126768,Medical Incident,10/21/2019,10/21/2019,10/21/2019 17:46,10/21/2019 17:46,10/21/2019 17:47,10/21/2019 17:48,10/21/2019 17:52,,,Code 2 Transport,10/21/2019 18:06,400 Block of 7TH ST,San Francisco,94103,B03,8,231,I,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.77465347670717, -122.40511819724941)",192943313-E08,9,14,2,34,28853,34,2,,,
193440568,83,19148688,Medical Incident,12/10/2019,12/9/2019,12/10/2019 7:03,12/10/2019 7:05,12/10/2019 7:06,12/10/2019 7:06,12/10/2019 7:10,12/10/2019 7:22,12/10/2019 7:50,Code 2 Transport,12/10/2019 8:09,4TH ST/MINNA ST,San Francisco,94103,B03,1,2213,3,3,3,TRUE,Potentially Life-Threatening,1,MEDIC,1,3,6,Financial District/South Beach,"(37.78404443718289, -122.40371175457707)",193440568-83,9,12,2,8,28853,6,2,,,
192834088,T08,19122048,Alarms,10/10/2019,10/10/2019,10/10/2019 20:38,10/10/2019 20:40,10/10/2019 20:40,10/10/2019 20:41,,,,Fire,10/10/2019 20:53,800 Block of THE EMBARCADERO,San Francisco,94111,B03,8,940,3,3,3,FALSE,Alarm,1,TRUCK,2,1,3,Financial District/South Beach,"(37.80256751425192, -122.40038198099515)",192834088-T08,10,3,1,8,28860,6,1,,,
193133630,E08,19135480,Medical Incident,11/9/2019,11/9/2019,11/9/2019 20:40,11/9/2019 20:40,11/9/2019 20:41,11/9/2019 20:42,11/9/2019 20:45,,,Patient Declined Transport,11/9/2019 20:53,0 Block of KING ST,San Francisco,94107,B03,8,940,A,2,2,TRUE,Non Life-threatening,1,ENGINE,1,3,6,Mission Bay,"(37.78076435324891, -122.38877800180602)",193133630-E08,9,6,2,4,28856,20,2,,,
200192723,QRV2,20008083,Medical Incident,1/19/2020,1/19/2020,1/19/2020 18:01,1/19/2020 18:03,1/19/2020 18:03,1/19/2020 18:03,1/19/2020 18:16,,,Code 2 Transport,1/19/2020 18:40,100 Block of 3RD ST,San Francisco,94103,B03,1,2177,2,2,2,FALSE,Non Life-threatening,1,SUPPORT,2,3,6,Financial District/South Beach,"(37.785390630661276, -122.4010277404154)",200192723-QRV2,9,12,2,8,28853,6,2,,,
192893852,E01,19124617,Traffic Collision,10/16/2019,10/16/2019,10/16/2019 19:33,10/16/2019 19:33,10/16/2019 19:34,10/16/2019 19:36,,,,Code 2 Transport,10/16/2019 19:52,HAWTHORNE ST/FOLSOM ST,San Francisco,94107,B03,1,2177,B,2,2,TRUE,Non Life-threatening,1,ENGINE,2,3,6,Financial District/South Beach,"(37.78466658511998, -122.39781161392663)",192893852-E01,9,6,2,8,28856,6,2,,,
193491636,QRV2,19151193,Medical Incident,12/15/2019,12/15/2019,12/15/2019 12:45,12/15/2019 12:46,12/15/2019 12:47,12/15/2019 12:47,12/15/2019 12:52,,,Code 2 Transport,12/15/2019 13:17,400 Block of EDDY ST,San Francisco,94109,B02,3,1545,3,3,3,TRUE,Potentially Life-Threatening,1,SUPPORT,2,2,6,Tenderloin,"(37.78367395235669, -122.41507298080322)",193491636-QRV2,9,7,10,36,28858,36,10,1,,1
193013984,B02,19130323,Gas Leak (Natural and LP Gases),10/28/2019,10/28/2019,10/28/2019 21:05,10/28/2019 21:06,10/28/2019 21:06,10/28/2019 21:09,,,,Fire,10/28/2019 21:14,100 Block of HICKORY ST,San Francisco,94102,B02,36,3213,3,3,3,FALSE,Alarm,1,CHIEF,1,2,5,Hayes Valley,"(37.77564511847889, -122.42188413390974)",193013984-B02,11,7,6,9,28852,10,9,1,1,
193452264,93,19149329,Medical Incident,12/11/2019,12/11/2019,12/11/2019 13:05,12/11/2019 13:07,12/11/2019 13:18,12/11/2019 13:18,12/11/2019 13:39,12/11/2019 14:01,12/11/2019 14:19,Code 2 Transport,12/11/2019 15:45,BAYSHORE BL/VISITACION AV,San Francisco,94134,B10,44,6255,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,1,9,10,Bayview Hunters Point,"(37.71040921698443, -122.40422603708869)",193452264-93,8,9,4,1,309,1,7,,,
193582049,B02,19155139,Alarms,12/24/2019,12/24/2019,12/24/2019 14:47,12/24/2019 14:48,12/24/2019 14:48,12/24/2019 14:49,12/24/2019 14:52,,,Fire,12/24/2019 15:09,100 Block of DORE ST,San Francisco,94103,B02,36,2343,3,3,3,FALSE,Alarm,1,CHIEF,2,2,6,South of Market,"(37.773069104383666, -122.41185701373726)",193582049-B02,9,8,2,34,28853,34,2,,,
192802098,T03,19120408,Alarms,10/7/2019,10/7/2019,10/7/2019 12:42,10/7/2019 12:43,10/7/2019 12:44,10/7/2019 12:45,10/7/2019 12:46,,,Fire,10/7/2019 12:52,1500 Block of VAN NESS AVE,San Francisco,94109,B04,38,3155,3,3,3,FALSE,Alarm,1,TRUCK,2,4,3,Nob Hill,"(37.789910276099825, -122.42206076261321)",192802098-T03,10,13,6,21,28858,21,9,,,
193563392,T03,19154455,Alarms,12/22/2019,12/22/2019,12/22/2019 23:37,12/22/2019 23:38,12/22/2019 23:39,12/22/2019 23:41,,,,Fire,12/22/2019 23:46,600 Block of EDDY ST,San Francisco,94102,B02,3,1643,3,3,3,FALSE,Alarm,1,TRUCK,3,2,6,Tenderloin,"(37.78315190775361, -122.41834432759259)",193563392-T03,9,7,6,36,28852,36,9,1,,1
200262736,E38,20011184,Alarms,1/26/2020,1/26/2020,1/26/2020 17:25,1/26/2020 17:27,1/26/2020 17:27,1/26/2020 17:29,1/26/2020 17:30,,,Fire,1/26/2020 17:40,1700 Block of BUSH ST,San Francisco,94109,B04,38,3255,3,3,3,TRUE,Alarm,1,ENGINE,2,4,5,Pacific Heights,"(37.78802054847151, -122.42606156129774)",200262736-E38,11,13,6,30,28858,27,9,,,
193121705,AM110,19134862,Medical Incident,11/8/2019,11/8/2019,11/8/2019 12:20,11/8/2019 12:21,11/8/2019 12:21,11/8/2019 12:22,11/8/2019 12:30,11/8/2019 12:36,11/8/2019 13:09,Code 2 Transport,11/8/2019 13:54,0 Block of BRIGHTON AVE,San Francisco,94112,B09,15,8465,2,2,2,FALSE,Non Life-threatening,1,PRIVATE,2,9,11,Oceanview/Merced/Ingleside,"(37.71913618369964, -122.45518400189732)",193121705-AM110,6,9,5,24,28861,24,8,,,
193263698,84,19141052,Medical Incident,11/22/2019,11/22/2019,11/22/2019 19:22,11/22/2019 19:23,11/22/2019 19:24,11/22/2019 19:24,11/22/2019 19:34,11/22/2019 19:50,11/22/2019 20:02,Code 2 Transport,11/22/2019 20:30,2500 Block of SUTTER ST,San Francisco,94115,B05,10,4262,2,2,2,TRUE,Potentially Life-Threatening,1,MEDIC,1,5,5,Japantown,"(37.7848770596387, -122.44234891465797)",193263698-84,11,15,9,15,29490,13,6,,,
193480363,E02,19150597,Medical Incident,12/14/2019,12/13/2019,12/14/2019 2:50,12/14/2019 2:52,12/14/2019 2:52,12/14/2019 2:54,12/14/2019 2:57,,,No Merit,12/14/2019 3:00,STOCKTON ST/JACKSON ST,San Francisco,94133,B01,2,1331,2,2,2,TRUE,Non Life-threatening,1,ENGINE,1,1,3,Chinatown,"(37.79582370620449, -122.40825320489378)",193480363-E02,10,3,1,6,28857,4,1,,,
200094155,E06,20003863,Medical Incident,1/9/2020,1/9/2020,1/9/2020 22:25,1/9/2020 22:27,1/9/2020 22:28,1/9/2020 22:30,,,,Code 2 Transport,1/9/2020 22:33,400 Block of VALENCIA ST,San Francisco,94103,B02,6,5226,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,2,2,8,Mission,"(37.76612594548013, -122.4220730489397)",200094155-E06,5,8,7,20,28853,19,4,,3,
193631442,E17,19157079,Medical Incident,12/29/2019,12/29/2019,12/29/2019 12:37,12/29/2019 12:39,12/29/2019 12:40,12/29/2019 12:42,12/29/2019 12:45,,,Code 3 Transport,12/29/2019 12:56,3RD ST/UNDERWOOD AV,San Francisco,94124,B10,17,6536,3,2,2,TRUE,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.730066818443305, -122.39234874786248)",193631442-E17,8,10,3,1,58,1,3,,,
193561553,AM102,19154266,Medical Incident,12/22/2019,12/22/2019,12/22/2019 13:10,12/22/2019 13:10,12/22/2019 13:11,12/22/2019 13:12,,,,Cancelled,12/22/2019 13:15,MARKET ST/2ND ST,San Francisco,94105,B01,13,1236,A,3,3,FALSE,Potentially Life-Threatening,1,PRIVATE,2,3,3,Financial District/South Beach,"(37.78926432159979, -122.40137549122062)",193561553-AM102,10,12,2,8,28855,6,2,,,
200122738,T19,20005065,Alarms,1/12/2020,1/12/2020,1/12/2020 17:14,1/12/2020 17:16,1/12/2020 17:18,1/12/2020 17:20,1/12/2020 17:25,,,Fire,1/12/2020 17:34,800 Block of DARIEN WY,San Francisco,94127,B09,39,8536,3,3,3,FALSE,Alarm,1,TRUCK,3,9,7,West of Twin Peaks,"(37.729426958682815, -122.46250051365254)",200122738-T19,4,9,5,41,59,40,8,,,
193572095,56,19154711,Structure Fire,12/23/2019,12/23/2019,12/23/2019 14:49,12/23/2019 14:49,12/23/2019 14:56,12/23/2019 14:56,12/23/2019 15:08,12/23/2019 15:27,12/23/2019 15:34,Code 2 Transport,12/23/2019 16:25,1500 Block of CABRILLO ST,San Francisco,94118,B07,31,7155,3,3,3,TRUE,Fire,2,MEDIC,16,7,1,Outer Richmond,"(37.77490713288612, -122.47522250927516)",193572095-56,2,11,9,29,54,26,6,,,
193372062,RC1,19145437,Medical Incident,12/3/2019,12/3/2019,12/3/2019 13:28,12/3/2019 13:28,12/3/2019 13:30,12/3/2019 13:31,12/3/2019 13:35,,,Code 2 Transport,12/3/2019 13:52,2500 Block of TAYLOR ST,San Francisco,94133,B01,28,1433,C,3,3,TRUE,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,1,3,North Beach,"(37.80588912708643, -122.41526820084138)",193372062-RC1,10,5,1,23,308,23,1,,,
193631325,66,19157068,Medical Incident,12/29/2019,12/29/2019,12/29/2019 12:02,12/29/2019 12:02,12/29/2019 12:03,12/29/2019 12:04,,,,Cancelled,12/29/2019 12:11,300 Block of TURK ST,San Francisco,94102,B02,3,1554,A,2,2,TRUE,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.78263551242943, -122.41486282731442)",193631325-66,9,7,10,36,28852,36,10,1,1,1
200244034,E02,20010409,Medical Incident,1/24/2020,1/24/2020,1/24/2020 23:16,1/24/2020 23:18,1/24/2020 23:18,1/24/2020 23:20,,,,Code 2 Transport,1/24/2020 23:22,600 Block of TAYLOR ST,San Francisco,94102,B01,3,1451,3,3,3,TRUE,Potentially Life-Threatening,1,ENGINE,3,1,3,Nob Hill,"(37.78833342555269, -122.41171882292588)",200244034-E02,10,5,1,21,28852,21,1,,,
